City_ID,City,Address,Latitude,Longitude,Housing,Cost_of_Living,Startups,Venture_Capital,Travel_Connectivity,Commute,Business_Freedom,Safety,Healthcare,Education,Environmental_Quality,Economy,Taxation,Internet_Access,Leisure,Tolerance,Outdoors
248,Turku,"Turku, Finland, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, commute and safety. ","Turku, Finland",60.451812600000004,22.266630199999998,7.5340000000000025,5.07,1.8795,1.773,3.2239999999999998,6.7285,9.450666666666667,9.1755,8.712666666666667,5.347499999999998,9.10475,3.921,4.8785,6.6825,5.0975,7.751499999999999,4.5375
249,Uppsala,"Uppsala, Sweden, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, safety and healthcare. ","Uppsala, Sweden",59.85856380000001,17.6389267,7.16,5.442,1.4285,0.0,4.7485,5.9750000000000005,9.568999999999997,7.850000000000001,8.152666666666665,5.2045,8.5815,5.694499999999999,2.7495000000000003,5.854,3.427,6.950500000000001,3.4665
250,Utrecht,"Utrecht, Netherlands, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in travel connectivity, safety and healthcare. Utrecht is one of the top ten city matches for 3. 8% of Teleport users. ","Utrecht, Netherlands",52.09073739999999,5.121420099999999,5.4665,4.604,3.915,1.9290000000000005,8.0725,5.9902500000000005,8.836666666666666,8.631,8.394,5.5915,8.0955,5.053000000000001,4.954999999999999,6.676,5.372999999999999,8.5655,4.6965
251,Valencia,"Valencia, Spain, is among the leading cities with a speedy internet access. According to our city rankings, this is a good place to live with high ratings in housing, cost of living and business freedom. Valencia is one of the top ten city matches for 0. 9% of Teleport users. ","1800 S Kirkman Rd, Orlando, FL 32811, USA",28.521792200000004,-81.46357669999998,8.135500000000002,6.872000000000001,1.747,2.583,3.4840000000000004,5.809000000000001,7.1196666666666655,7.786499999999998,8.885666666666664,4.266000000000001,5.94225,4.296,3.894000000000001,9.14,7.078000000000001,7.935,6.331500000000001
252,Valletta,"Valletta, Malta, features a very safe living environment. Our data reflects that this city has a good ranking in healthcare and tolerance. ","Valletta, Malta",35.898908500000005,14.514552800000002,3.1530000000000005,0.0,3.9095,2.148,1.889,0.0,5.377000000000001,8.517999999999999,8.107000000000001,2.8195,3.77575,5.5395,5.783499999999999,3.2015,5.827000000000001,7.562999999999999,4.716999999999999
253,Vancouver,"Vancouver is a city with high-rise buildings, picturesque mountains and easily distinguishable ethnic neighborhoods.  The city ranks high in cleanliness and quality of living, but is also one of the most expensive cities in Canada.  Besides forestry, Vancouver is becoming an influencer in industries like software, film and biotechnology.  For those interested in being in the open air, there are plenty of opportunities from boating to mountain skiing. Vancouver is one of the top ten city matches for 26. 4% of Teleport users. ","Vancouver, BC, Canada",49.282729100000005,-123.1207375,4.080500000000002,5.2589999999999995,8.17,5.8420000000000005,2.7710000000000004,4.93675,8.966000000000001,7.5695,8.037666666666665,6.889000000000001,8.42325,5.8405000000000005,7.2745000000000015,4.550500000000001,5.7170000000000005,8.295,7.4
254,Victoria,"Victoria, Canada, is characterized by a clean environment. According to our city rankings, this is a good place to live with high ratings in business freedom, safety and healthcare. ","Victoria, TX, USA",28.805267399999998,-97.00359820000001,5.696000000000001,5.702999999999999,4.479,2.719,1.4945,5.226000000000001,8.966000000000001,7.808000000000002,7.693,5.3815,9.29475,5.8405000000000005,7.2745000000000015,6.1949999999999985,4.5230000000000015,8.7825,4.3555
255,Vienna,"Vienna is a truly imperial city filled with palaces, gardens and historical sites.  Its wealth and power contributed greatly to the arts and development of classical music.  It is also known as one of the great cafe cities of the world with a coffee-house culture dating back to the 17th century.  The Viennese take coffee seriously—if you do, too, this might be your city. Vienna is one of the top ten city matches for 25. 7% of Teleport users. ","Vienna, Austria",48.208174299999996,16.3738189,6.314000000000001,5.111000000000001,5.798000000000001,3.6350000000000007,8.0315,6.21325,7.596,8.5965,8.198,4.854500000000002,9.27,4.663,2.6660000000000004,6.172999999999999,8.521500000000001,8.963999999999997,5.294499999999998
256,Vilnius,"By Gabija Mušeikytė Vilnius is an innovative city with great business freedom and affordable housing.  Offering one of the fastest public wifi upload speeds in the world and a low cost of living, the city has become an attractive business center.  Along with its modern facilities and high environmental quality,Vilniushas a rich historical background that remains an important part of the city’s identity. Vilnius is one of the top ten city matches for 3. 7% of Teleport users. ","Vilnius, Lithuania",54.6871555,25.2796514,8.621,7.576,4.223,2.8280000000000003,2.105,5.9277500000000005,7.600333333333332,8.857000000000001,6.330666666666667,3.7,8.71775,4.691,6.5924999999999985,7.9265,5.198500000000001,7.393,4.106
257,Warsaw,"By Adam Stasiak Warsaw, a unique blend of the old and new, is comprised of 18 districts, each with their distinctive characteristics.  Warsaw's widely varied architecture reflects its tumultuous history and adds to a vibrant cultural scene - both classical and underground.  Its history, cuisine and quality of life have made Warsaw an increasingly popular destination and its reasonable cost of living adds to the charm. Warsaw is one of the top ten city matches for 10. 8% of Teleport users. ","Warsaw, Poland",52.2296756,21.012228699999998,7.8695,8.192,6.121500000000001,1.853,3.864,5.2029999999999985,5.7043333333333335,8.6995,6.881666666666666,4.668500000000001,6.3889999999999985,4.7615,5.097,6.0,7.3355000000000015,4.636000000000001,4.961
258,"Washington, D.C.","Washington, District of Columbia, features a wide variety of free time activities. According to our city rankings, this is a good place to live with high ratings in startups, venture capital and business freedom. Washington, D. C.  is one of the top ten city matches for 3. 4% of Teleport users. ","Washington, DC, USA",38.9071923,-77.03687070000001,1.2105,3.5949999999999998,8.774000000000001,8.056000000000001,4.505000000000001,4.457000000000002,8.671,2.1915,6.257999999999999,5.9685000000000015,6.99375,6.5145,4.062,3.8255000000000012,10.0,6.5495,5.0234999999999985
259,Wellington,"Wellington, New Zealand, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in safety, healthcare and environmental quality. Wellington is one of the top ten city matches for 2. 8% of Teleport users. ","Wellington, New Zealand",-41.2768778,174.7731458,5.134499999999999,5.1610000000000005,2.4715,1.753,0.8525,6.0397500000000015,10.0,8.222999999999999,8.078333333333331,4.756,9.60925,5.505500000000001,5.9315,5.1745,4.599,8.116000000000001,6.397
260,Winnipeg,"Winnipeg, Canada, is among the top cities with a free business environment. According to our city rankings, this is a good place to live with high ratings in housing, healthcare and taxation. ","Winnipeg, MB, Canada",49.895136,-97.1383744,7.552500000000001,5.882000000000001,3.7965,0.0,1.4754999999999998,5.104500000000002,8.966000000000001,6.0155,7.755666666666667,5.344000000000001,5.67475,5.8405000000000005,7.2745000000000015,4.902500000000002,4.688,6.659000000000002,4.243
261,Wroclaw,"Wroclaw, Poland, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, safety and healthcare. ","Wrocław, Poland",51.1078852,17.0385376,8.452,8.434000000000001,3.5860000000000003,2.386,2.2445,4.9547500000000015,5.7043333333333335,8.165500000000002,6.7813333333333325,4.161500000000001,4.96475,4.7615,5.097,5.761500000000002,4.7495,3.9045,4.085
262,Yerevan,"Yerevan, Armenia, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, safety and taxation. Yerevan is one of the top ten city matches for 1. 7% of Teleport users. ","Yerevan, Armenia",40.187202299999996,44.515209000000006,9.6945,9.431,3.9265,0.0,1.7870000000000004,5.64925,6.501,8.873000000000003,5.102,0.0,4.439500000000002,3.458,8.055000000000001,3.9,4.737000000000001,7.346500000000002,7.7765
263,Zagreb,"Zagreb, Croatia, is characterized by reasonably priced housing. According to our city rankings, this is a good place to live with high ratings in cost of living, safety and healthcare. Zagreb is one of the top ten city matches for 1. 3% of Teleport users. ","Zagreb, Croatia",45.815010799999996,15.981918900000002,8.91,7.193999999999999,4.453,1.775,2.028,4.830000000000001,5.720333333333333,8.6575,7.266,3.2110000000000003,7.331500000000001,2.2365,7.993499999999999,5.0335,4.9945,7.954500000000001,4.809
264,Zurich,Zurich is one of the wealthiest but also one of the most expensive cities in Europe.  It is a leader in the world's financial industry as well as an international hub for banking.  Zurich is also the center for development and scientific research with two world-class universities within its boundaries.  The city is extremely well-connected through public transport and offers an exceptionally high quality of life. Zurich is one of the top ten city matches for 13. 3% of Teleport users. ,"Zürich, Switzerland",47.376886600000006,8.541694,1.473,1.0,6.203500000000001,3.872,7.7334999999999985,5.839499999999999,8.888,9.0665,7.670333333333333,7.2875,8.642999999999999,6.5520000000000005,6.4285000000000005,7.2675,4.9655000000000005,8.7845,5.401
